processed_filename,FARFAR_filename,Library_filename,filename,score
ens-2047.pdb,S_301_000022.pdb,ens-2047.pdb,S_301_000022.pdb,-25.988
ens-2103.pdb,S_016_000034.pdb,ens-2103.pdb,S_016_000034.pdb,-16.652
ens-9713.pdb,S_311_000083.pdb,ens-9713.pdb,S_311_000083.pdb,-6.771
ens-820.pdb,S_291_000080.pdb,ens-820.pdb,S_291_000080.pdb,-19.729
ens-6099.pdb,S_377_000039.pdb,ens-6099.pdb,S_377_000039.pdb,-3.855
ens-6926.pdb,S_131_000009.pdb,ens-6926.pdb,S_131_000009.pdb,-19.77
ens-6163.pdb,S_347_000085.pdb,ens-6163.pdb,S_347_000085.pdb,-36.307
ens-2064.pdb,S_280_000021.pdb,ens-2064.pdb,S_280_000021.pdb,-28.579
ens-8883.pdb,S_204_000022.pdb,ens-8883.pdb,S_204_000022.pdb,-10.874
ens-10.pdb,S_067_000017.pdb,ens-10.pdb,S_067_000017.pdb,-10.586
ens-4513.pdb,S_221_000040.pdb,ens-4513.pdb,S_221_000040.pdb,-17.01
ens-2148.pdb,S_364_000068.pdb,ens-2148.pdb,S_364_000068.pdb,-21.221
ens-7278.pdb,S_370_000111.pdb,ens-7278.pdb,S_370_000111.pdb,-27.06
ens-4085.pdb,S_035_000041.pdb,ens-4085.pdb,S_035_000041.pdb,-20.689
ens-9440.pdb,S_119_000034.pdb,ens-9440.pdb,S_119_000034.pdb,-14.729
ens-7512.pdb,S_269_000027.pdb,ens-7512.pdb,S_269_000027.pdb,-31.872
ens-1225.pdb,S_351_000112.pdb,ens-1225.pdb,S_351_000112.pdb,-34.328
ens-7205.pdb,S_337_000066.pdb,ens-7205.pdb,S_337_000066.pdb,-26.377
ens-7043.pdb,S_092_000090.pdb,ens-7043.pdb,S_092_000090.pdb,-2.325
ens-8415.pdb,S_045_000057.pdb,ens-8415.pdb,S_045_000057.pdb,-23.996
ens-641.pdb,S_229_000105.pdb,ens-641.pdb,S_229_000105.pdb,-33.159
ens-3498.pdb,S_185_000058.pdb,ens-3498.pdb,S_185_000058.pdb,-29.517
ens-4419.pdb,S_230_000118.pdb,ens-4419.pdb,S_230_000118.pdb,-18.571
ens-6899.pdb,S_318_000056.pdb,ens-6899.pdb,S_318_000056.pdb,-36.074
ens-8803.pdb,S_096_000061.pdb,ens-8803.pdb,S_096_000061.pdb,-30.968
ens-1307.pdb,S_230_000027.pdb,ens-1307.pdb,S_230_000027.pdb,-28.616
ens-2654.pdb,S_260_000092.pdb,ens-2654.pdb,S_260_000092.pdb,-20.078
ens-9543.pdb,S_229_000088.pdb,ens-9543.pdb,S_229_000088.pdb,-25.835
ens-9853.pdb,S_105_000006.pdb,ens-9853.pdb,S_105_000006.pdb,-28.895
ens-1659.pdb,S_343_000045.pdb,ens-1659.pdb,S_343_000045.pdb,-29.914
ens-9348.pdb,S_085_000096.pdb,ens-9348.pdb,S_085_000096.pdb,-0.494
ens-3260.pdb,S_129_000038.pdb,ens-3260.pdb,S_129_000038.pdb,-13.026
ens-7887.pdb,S_041_000053.pdb,ens-7887.pdb,S_041_000053.pdb,-13.523
ens-5626.pdb,S_214_000066.pdb,ens-5626.pdb,S_214_000066.pdb,-24.273
ens-5549.pdb,S_373_000092.pdb,ens-5549.pdb,S_373_000092.pdb,-22.833
ens-8402.pdb,S_228_000066.pdb,ens-8402.pdb,S_228_000066.pdb,-16.474
ens-2755.pdb,S_089_000074.pdb,ens-2755.pdb,S_089_000074.pdb,-16.137
ens-6364.pdb,S_148_000077.pdb,ens-6364.pdb,S_148_000077.pdb,-17.762
ens-3771.pdb,S_241_000066.pdb,ens-3771.pdb,S_241_000066.pdb,-20.998
ens-204.pdb,S_263_000058.pdb,ens-204.pdb,S_263_000058.pdb,-14.476
ens-8136.pdb,S_192_000038.pdb,ens-8136.pdb,S_192_000038.pdb,-25.297
ens-4815.pdb,S_133_000057.pdb,ens-4815.pdb,S_133_000057.pdb,-15.514
ens-1959.pdb,S_141_000015.pdb,ens-1959.pdb,S_141_000015.pdb,-22.367
ens-1471.pdb,S_123_000054.pdb,ens-1471.pdb,S_123_000054.pdb,-28.62
ens-4755.pdb,S_108_000111.pdb,ens-4755.pdb,S_108_000111.pdb,-23.448
ens-8472.pdb,S_194_000021.pdb,ens-8472.pdb,S_194_000021.pdb,-29.667
ens-5464.pdb,S_399_000084.pdb,ens-5464.pdb,S_399_000084.pdb,-11.176
ens-4223.pdb,S_193_000046.pdb,ens-4223.pdb,S_193_000046.pdb,-17.536
ens-5189.pdb,S_131_000120.pdb,ens-5189.pdb,S_131_000120.pdb,-32.839
ens-9673.pdb,S_080_000019.pdb,ens-9673.pdb,S_080_000019.pdb,-16.803
ens-7104.pdb,S_351_000116.pdb,ens-7104.pdb,S_351_000116.pdb,-27.972
ens-5434.pdb,S_190_000095.pdb,ens-5434.pdb,S_190_000095.pdb,-23.531
ens-4242.pdb,S_182_000115.pdb,ens-4242.pdb,S_182_000115.pdb,-31.964
ens-2921.pdb,S_177_000059.pdb,ens-2921.pdb,S_177_000059.pdb,-35.624
ens-6437.pdb,S_349_000072.pdb,ens-6437.pdb,S_349_000072.pdb,-28.977
ens-5445.pdb,S_354_000072.pdb,ens-5445.pdb,S_354_000072.pdb,-22.762
ens-4850.pdb,S_141_000035.pdb,ens-4850.pdb,S_141_000035.pdb,-17.087
ens-9298.pdb,S_207_000077.pdb,ens-9298.pdb,S_207_000077.pdb,-24.161
ens-9025.pdb,S_051_000077.pdb,ens-9025.pdb,S_051_000077.pdb,-9.548
ens-9720.pdb,S_054_000034.pdb,ens-9720.pdb,S_054_000034.pdb,-27.938
ens-3639.pdb,S_376_000045.pdb,ens-3639.pdb,S_376_000045.pdb,-29.888
ens-9518.pdb,S_049_000066.pdb,ens-9518.pdb,S_049_000066.pdb,-28.622
ens-4101.pdb,S_276_000002.pdb,ens-4101.pdb,S_276_000002.pdb,-12.122
ens-7723.pdb,S_107_000007.pdb,ens-7723.pdb,S_107_000007.pdb,-12.327
ens-4601.pdb,S_132_000084.pdb,ens-4601.pdb,S_132_000084.pdb,-28.884
ens-9736.pdb,S_230_000064.pdb,ens-9736.pdb,S_230_000064.pdb,-34.655
ens-3340.pdb,S_017_000033.pdb,ens-3340.pdb,S_017_000033.pdb,-27.974
ens-3377.pdb,S_392_000113.pdb,ens-3377.pdb,S_392_000113.pdb,-28.065
ens-4367.pdb,S_082_000018.pdb,ens-4367.pdb,S_082_000018.pdb,-32.509
ens-3343.pdb,S_363_000105.pdb,ens-3343.pdb,S_363_000105.pdb,-19.409
ens-2913.pdb,S_271_000086.pdb,ens-2913.pdb,S_271_000086.pdb,-17.136
ens-7422.pdb,S_366_000120.pdb,ens-7422.pdb,S_366_000120.pdb,-32.128
ens-4906.pdb,S_304_000053.pdb,ens-4906.pdb,S_304_000053.pdb,-17.85
ens-7121.pdb,S_331_000037.pdb,ens-7121.pdb,S_331_000037.pdb,-6.414
ens-3569.pdb,S_021_000042.pdb,ens-3569.pdb,S_021_000042.pdb,-12.688
ens-9353.pdb,S_033_000013.pdb,ens-9353.pdb,S_033_000013.pdb,-31.617
ens-2125.pdb,S_241_000116.pdb,ens-2125.pdb,S_241_000116.pdb,-24.89
ens-8525.pdb,S_109_000013.pdb,ens-8525.pdb,S_109_000013.pdb,-13.502
ens-985.pdb,S_246_000079.pdb,ens-985.pdb,S_246_000079.pdb,-28.656
ens-9983.pdb,S_389_000066.pdb,ens-9983.pdb,S_389_000066.pdb,-23.009
ens-4289.pdb,S_009_000110.pdb,ens-4289.pdb,S_009_000110.pdb,-30.88
ens-3772.pdb,S_199_000013.pdb,ens-3772.pdb,S_199_000013.pdb,-6.726
ens-1543.pdb,S_108_000013.pdb,ens-1543.pdb,S_108_000013.pdb,-33.318
ens-5699.pdb,S_009_000123.pdb,ens-5699.pdb,S_009_000123.pdb,-13.398
ens-9030.pdb,S_335_000016.pdb,ens-9030.pdb,S_335_000016.pdb,-21.557
ens-2250.pdb,S_353_000080.pdb,ens-2250.pdb,S_353_000080.pdb,-22.844
ens-1244.pdb,S_091_000037.pdb,ens-1244.pdb,S_091_000037.pdb,-16.493
ens-371.pdb,S_151_000010.pdb,ens-371.pdb,S_151_000010.pdb,-23.767
ens-2977.pdb,S_177_000061.pdb,ens-2977.pdb,S_177_000061.pdb,-9.586
ens-7335.pdb,S_108_000099.pdb,ens-7335.pdb,S_108_000099.pdb,-21.13
ens-1313.pdb,S_132_000125.pdb,ens-1313.pdb,S_132_000125.pdb,-30.985
ens-1553.pdb,S_198_000021.pdb,ens-1553.pdb,S_198_000021.pdb,-15.619
ens-2712.pdb,S_241_000042.pdb,ens-2712.pdb,S_241_000042.pdb,-28.21
ens-1850.pdb,S_359_000046.pdb,ens-1850.pdb,S_359_000046.pdb,-30.641
ens-5841.pdb,S_365_000012.pdb,ens-5841.pdb,S_365_000012.pdb,-20.883
ens-5231.pdb,S_005_000025.pdb,ens-5231.pdb,S_005_000025.pdb,-21.204
ens-3876.pdb,S_068_000056.pdb,ens-3876.pdb,S_068_000056.pdb,-23.889
ens-3313.pdb,S_294_000081.pdb,ens-3313.pdb,S_294_000081.pdb,-36.193
ens-530.pdb,S_379_000084.pdb,ens-530.pdb,S_379_000084.pdb,-22.34
ens-8690.pdb,S_028_000032.pdb,ens-8690.pdb,S_028_000032.pdb,-24.535
ens-5131.pdb,S_168_000032.pdb,ens-5131.pdb,S_168_000032.pdb,-24.799
ens-2889.pdb,S_122_000065.pdb,ens-2889.pdb,S_122_000065.pdb,-25.39
ens-6912.pdb,S_357_000106.pdb,ens-6912.pdb,S_357_000106.pdb,-36.61
ens-7493.pdb,S_299_000011.pdb,ens-7493.pdb,S_299_000011.pdb,-13.756
ens-8841.pdb,S_164_000063.pdb,ens-8841.pdb,S_164_000063.pdb,-15.706
ens-311.pdb,S_252_000084.pdb,ens-311.pdb,S_252_000084.pdb,-9.107
ens-4995.pdb,S_308_000005.pdb,ens-4995.pdb,S_308_000005.pdb,-21.44
ens-7057.pdb,S_317_000091.pdb,ens-7057.pdb,S_317_000091.pdb,-23.835
ens-9151.pdb,S_310_000020.pdb,ens-9151.pdb,S_310_000020.pdb,-11.428
ens-3568.pdb,S_302_000097.pdb,ens-3568.pdb,S_302_000097.pdb,-3.16
ens-3971.pdb,S_112_000029.pdb,ens-3971.pdb,S_112_000029.pdb,-29.223
ens-1745.pdb,S_230_000038.pdb,ens-1745.pdb,S_230_000038.pdb,-16.323
ens-1916.pdb,S_385_000100.pdb,ens-1916.pdb,S_385_000100.pdb,-31.996
ens-7133.pdb,S_077_000071.pdb,ens-7133.pdb,S_077_000071.pdb,-26.61
ens-1796.pdb,S_097_000028.pdb,ens-1796.pdb,S_097_000028.pdb,-3.178
ens-6485.pdb,S_067_000007.pdb,ens-6485.pdb,S_067_000007.pdb,-12.461
ens-168.pdb,S_288_000065.pdb,ens-168.pdb,S_288_000065.pdb,-30.472
ens-4338.pdb,S_378_000100.pdb,ens-4338.pdb,S_378_000100.pdb,-31.588
ens-478.pdb,S_294_000025.pdb,ens-478.pdb,S_294_000025.pdb,-15.99
ens-7011.pdb,S_148_000043.pdb,ens-7011.pdb,S_148_000043.pdb,-31.785
ens-3238.pdb,S_136_000093.pdb,ens-3238.pdb,S_136_000093.pdb,-35.909
ens-2266.pdb,S_052_000100.pdb,ens-2266.pdb,S_052_000100.pdb,-21.802
ens-1464.pdb,S_118_000063.pdb,ens-1464.pdb,S_118_000063.pdb,-22.939
ens-6200.pdb,S_113_000075.pdb,ens-6200.pdb,S_113_000075.pdb,-27.851
ens-1647.pdb,S_223_000060.pdb,ens-1647.pdb,S_223_000060.pdb,-19.309
ens-9159.pdb,S_274_000062.pdb,ens-9159.pdb,S_274_000062.pdb,-23.87
ens-9044.pdb,S_080_000015.pdb,ens-9044.pdb,S_080_000015.pdb,-33.378
ens-1513.pdb,S_195_000124.pdb,ens-1513.pdb,S_195_000124.pdb,-22.138
ens-9417.pdb,S_257_000025.pdb,ens-9417.pdb,S_257_000025.pdb,-32.364
ens-9769.pdb,S_138_000049.pdb,ens-9769.pdb,S_138_000049.pdb,-32.268
ens-9709.pdb,S_242_000036.pdb,ens-9709.pdb,S_242_000036.pdb,-8.136
ens-230.pdb,S_219_000085.pdb,ens-230.pdb,S_219_000085.pdb,-10.005
ens-1635.pdb,S_138_000062.pdb,ens-1635.pdb,S_138_000062.pdb,-0.995
ens-3413.pdb,S_298_000068.pdb,ens-3413.pdb,S_298_000068.pdb,-17.639
ens-2194.pdb,S_322_000005.pdb,ens-2194.pdb,S_322_000005.pdb,-13.846
ens-9937.pdb,S_111_000017.pdb,ens-9937.pdb,S_111_000017.pdb,-9.535
ens-2993.pdb,S_113_000032.pdb,ens-2993.pdb,S_113_000032.pdb,-35.125
ens-3138.pdb,S_174_000102.pdb,ens-3138.pdb,S_174_000102.pdb,-20.232
ens-1637.pdb,S_272_000046.pdb,ens-1637.pdb,S_272_000046.pdb,-25.871
ens-313.pdb,S_056_000066.pdb,ens-313.pdb,S_056_000066.pdb,-10.225
ens-3615.pdb,S_227_000071.pdb,ens-3615.pdb,S_227_000071.pdb,-26.3
ens-1352.pdb,S_324_000001.pdb,ens-1352.pdb,S_324_000001.pdb,-33.966
ens-7673.pdb,S_389_000114.pdb,ens-7673.pdb,S_389_000114.pdb,-8.998
ens-9524.pdb,S_043_000046.pdb,ens-9524.pdb,S_043_000046.pdb,-28.018
ens-405.pdb,S_359_000092.pdb,ens-405.pdb,S_359_000092.pdb,-2.612
ens-6620.pdb,S_017_000031.pdb,ens-6620.pdb,S_017_000031.pdb,-23.583
ens-6709.pdb,S_068_000069.pdb,ens-6709.pdb,S_068_000069.pdb,-16.552
ens-4858.pdb,S_053_000041.pdb,ens-4858.pdb,S_053_000041.pdb,-22.19
ens-9363.pdb,S_372_000101.pdb,ens-9363.pdb,S_372_000101.pdb,-34.617
ens-7358.pdb,S_333_000088.pdb,ens-7358.pdb,S_333_000088.pdb,-38.32
ens-369.pdb,S_340_000117.pdb,ens-369.pdb,S_340_000117.pdb,-26.431
ens-2065.pdb,S_007_000030.pdb,ens-2065.pdb,S_007_000030.pdb,-30.22
ens-3917.pdb,S_197_000060.pdb,ens-3917.pdb,S_197_000060.pdb,-27.651
ens-8886.pdb,S_361_000089.pdb,ens-8886.pdb,S_361_000089.pdb,-21.067
ens-6386.pdb,S_117_000088.pdb,ens-6386.pdb,S_117_000088.pdb,-34.076
ens-9952.pdb,S_061_000005.pdb,ens-9952.pdb,S_061_000005.pdb,-33.439
ens-1430.pdb,S_202_000046.pdb,ens-1430.pdb,S_202_000046.pdb,-30.119
ens-7877.pdb,S_334_000037.pdb,ens-7877.pdb,S_334_000037.pdb,-18.658
ens-299.pdb,S_184_000066.pdb,ens-299.pdb,S_184_000066.pdb,-32.047
ens-6902.pdb,S_233_000113.pdb,ens-6902.pdb,S_233_000113.pdb,-26.897
ens-3544.pdb,S_309_000053.pdb,ens-3544.pdb,S_309_000053.pdb,-28.462
ens-5540.pdb,S_397_000008.pdb,ens-5540.pdb,S_397_000008.pdb,-25.226
ens-9838.pdb,S_204_000064.pdb,ens-9838.pdb,S_204_000064.pdb,-27.117
ens-7252.pdb,S_283_000025.pdb,ens-7252.pdb,S_283_000025.pdb,-25.155
ens-9182.pdb,S_328_000019.pdb,ens-9182.pdb,S_328_000019.pdb,-23.471
ens-7317.pdb,S_249_000014.pdb,ens-7317.pdb,S_249_000014.pdb,-32.989
ens-5108.pdb,S_204_000030.pdb,ens-5108.pdb,S_204_000030.pdb,-20.252
ens-1581.pdb,S_329_000034.pdb,ens-1581.pdb,S_329_000034.pdb,-27.553
ens-2314.pdb,S_153_000078.pdb,ens-2314.pdb,S_153_000078.pdb,-12.899
ens-1751.pdb,S_055_000028.pdb,ens-1751.pdb,S_055_000028.pdb,-17.788
ens-4916.pdb,S_023_000108.pdb,ens-4916.pdb,S_023_000108.pdb,-28.51
ens-9293.pdb,S_090_000096.pdb,ens-9293.pdb,S_090_000096.pdb,-19.531
ens-475.pdb,S_073_000052.pdb,ens-475.pdb,S_073_000052.pdb,-28.222
ens-7686.pdb,S_314_000107.pdb,ens-7686.pdb,S_314_000107.pdb,-29.376
ens-3954.pdb,S_148_000002.pdb,ens-3954.pdb,S_148_000002.pdb,-24.414
ens-4138.pdb,S_399_000086.pdb,ens-4138.pdb,S_399_000086.pdb,-20.461
ens-6358.pdb,S_019_000095.pdb,ens-6358.pdb,S_019_000095.pdb,-23.889
ens-986.pdb,S_124_000017.pdb,ens-986.pdb,S_124_000017.pdb,-23.159
ens-4006.pdb,S_116_000016.pdb,ens-4006.pdb,S_116_000016.pdb,-27.746
ens-8501.pdb,S_325_000018.pdb,ens-8501.pdb,S_325_000018.pdb,-21.744
ens-9083.pdb,S_038_000093.pdb,ens-9083.pdb,S_038_000093.pdb,-34.274
ens-6131.pdb,S_297_000069.pdb,ens-6131.pdb,S_297_000069.pdb,-23.192
ens-1454.pdb,S_188_000084.pdb,ens-1454.pdb,S_188_000084.pdb,-23.778
ens-7657.pdb,S_014_000083.pdb,ens-7657.pdb,S_014_000083.pdb,-20.189
ens-673.pdb,S_183_000018.pdb,ens-673.pdb,S_183_000018.pdb,-32.952
ens-5602.pdb,S_023_000075.pdb,ens-5602.pdb,S_023_000075.pdb,-22.009
ens-5348.pdb,S_271_000018.pdb,ens-5348.pdb,S_271_000018.pdb,-16.763
ens-2533.pdb,S_091_000045.pdb,ens-2533.pdb,S_091_000045.pdb,-28.597
ens-4463.pdb,S_058_000010.pdb,ens-4463.pdb,S_058_000010.pdb,-16.198
ens-4717.pdb,S_342_000060.pdb,ens-4717.pdb,S_342_000060.pdb,-15.953
ens-8053.pdb,S_182_000029.pdb,ens-8053.pdb,S_182_000029.pdb,-26.704
ens-6988.pdb,S_005_000013.pdb,ens-6988.pdb,S_005_000013.pdb,-2.128
ens-8020.pdb,S_210_000025.pdb,ens-8020.pdb,S_210_000025.pdb,-23.119
ens-414.pdb,S_296_000123.pdb,ens-414.pdb,S_296_000123.pdb,-18.106
ens-2570.pdb,S_367_000125.pdb,ens-2570.pdb,S_367_000125.pdb,-30.871
ens-1318.pdb,S_148_000120.pdb,ens-1318.pdb,S_148_000120.pdb,-18.127
ens-1449.pdb,S_131_000112.pdb,ens-1449.pdb,S_131_000112.pdb,-31.401
ens-4760.pdb,S_261_000065.pdb,ens-4760.pdb,S_261_000065.pdb,-26.238
ens-281.pdb,S_187_000091.pdb,ens-281.pdb,S_187_000091.pdb,-25.897
ens-5033.pdb,S_392_000092.pdb,ens-5033.pdb,S_392_000092.pdb,-25.252
ens-4045.pdb,S_047_000109.pdb,ens-4045.pdb,S_047_000109.pdb,-29.09
ens-4322.pdb,S_114_000020.pdb,ens-4322.pdb,S_114_000020.pdb,-23.885
ens-4379.pdb,S_329_000065.pdb,ens-4379.pdb,S_329_000065.pdb,-15.612
ens-5657.pdb,S_061_000121.pdb,ens-5657.pdb,S_061_000121.pdb,-18.38
ens-4408.pdb,S_166_000037.pdb,ens-4408.pdb,S_166_000037.pdb,-7.418
ens-2843.pdb,S_200_000102.pdb,ens-2843.pdb,S_200_000102.pdb,-22.289
ens-1113.pdb,S_350_000119.pdb,ens-1113.pdb,S_350_000119.pdb,-21.124
ens-8407.pdb,S_124_000023.pdb,ens-8407.pdb,S_124_000023.pdb,-11.891
ens-2228.pdb,S_356_000036.pdb,ens-2228.pdb,S_356_000036.pdb,-25.305
ens-1962.pdb,S_278_000005.pdb,ens-1962.pdb,S_278_000005.pdb,-28.701
ens-6730.pdb,S_267_000055.pdb,ens-6730.pdb,S_267_000055.pdb,-29.509
ens-7135.pdb,S_375_000018.pdb,ens-7135.pdb,S_375_000018.pdb,-37.007
ens-7635.pdb,S_305_000008.pdb,ens-7635.pdb,S_305_000008.pdb,-21.978
ens-6476.pdb,S_211_000071.pdb,ens-6476.pdb,S_211_000071.pdb,-21.805
ens-7995.pdb,S_088_000094.pdb,ens-7995.pdb,S_088_000094.pdb,-14.092
ens-7695.pdb,S_013_000028.pdb,ens-7695.pdb,S_013_000028.pdb,-27.648
ens-5373.pdb,S_105_000113.pdb,ens-5373.pdb,S_105_000113.pdb,-25.525
ens-8979.pdb,S_383_000091.pdb,ens-8979.pdb,S_383_000091.pdb,-4.714
ens-5024.pdb,S_092_000103.pdb,ens-5024.pdb,S_092_000103.pdb,-21.134
ens-1452.pdb,S_084_000021.pdb,ens-1452.pdb,S_084_000021.pdb,-27.747
ens-7854.pdb,S_240_000112.pdb,ens-7854.pdb,S_240_000112.pdb,-27.255
ens-3886.pdb,S_042_000030.pdb,ens-3886.pdb,S_042_000030.pdb,-14.178
ens-5930.pdb,S_030_000041.pdb,ens-5930.pdb,S_030_000041.pdb,-32.612
ens-7351.pdb,S_235_000069.pdb,ens-7351.pdb,S_235_000069.pdb,-18.896
ens-7386.pdb,S_086_000014.pdb,ens-7386.pdb,S_086_000014.pdb,-22.706
ens-6973.pdb,S_024_000032.pdb,ens-6973.pdb,S_024_000032.pdb,-9.623
ens-934.pdb,S_128_000030.pdb,ens-934.pdb,S_128_000030.pdb,-34.605
ens-645.pdb,S_024_000001.pdb,ens-645.pdb,S_024_000001.pdb,-10.26
ens-2451.pdb,S_092_000014.pdb,ens-2451.pdb,S_092_000014.pdb,-30.451
ens-8043.pdb,S_338_000111.pdb,ens-8043.pdb,S_338_000111.pdb,-14.486
ens-5055.pdb,S_155_000083.pdb,ens-5055.pdb,S_155_000083.pdb,-20.121
ens-3438.pdb,S_322_000029.pdb,ens-3438.pdb,S_322_000029.pdb,-27.91
ens-8859.pdb,S_244_000110.pdb,ens-8859.pdb,S_244_000110.pdb,-23.714
ens-5816.pdb,S_140_000015.pdb,ens-5816.pdb,S_140_000015.pdb,-26.092
ens-8035.pdb,S_019_000013.pdb,ens-8035.pdb,S_019_000013.pdb,-3.938
ens-100.pdb,S_361_000009.pdb,ens-100.pdb,S_361_000009.pdb,-20.799
ens-9468.pdb,S_008_000109.pdb,ens-9468.pdb,S_008_000109.pdb,-26.93
ens-73.pdb,S_270_000003.pdb,ens-73.pdb,S_270_000003.pdb,-21.706
ens-6051.pdb,S_352_000080.pdb,ens-6051.pdb,S_352_000080.pdb,-19.236
ens-2599.pdb,S_267_000011.pdb,ens-2599.pdb,S_267_000011.pdb,-18.638
ens-3968.pdb,S_163_000007.pdb,ens-3968.pdb,S_163_000007.pdb,-21.989
ens-7646.pdb,S_258_000052.pdb,ens-7646.pdb,S_258_000052.pdb,-21.258
ens-3361.pdb,S_119_000021.pdb,ens-3361.pdb,S_119_000021.pdb,-34.525
ens-127.pdb,S_007_000025.pdb,ens-127.pdb,S_007_000025.pdb,-26.858
ens-6850.pdb,S_053_000024.pdb,ens-6850.pdb,S_053_000024.pdb,-23.34
ens-5714.pdb,S_194_000104.pdb,ens-5714.pdb,S_194_000104.pdb,-22.221
ens-5608.pdb,S_082_000045.pdb,ens-5608.pdb,S_082_000045.pdb,-21.202
ens-4709.pdb,S_047_000008.pdb,ens-4709.pdb,S_047_000008.pdb,-17.837
ens-5980.pdb,S_267_000040.pdb,ens-5980.pdb,S_267_000040.pdb,-31.878
ens-3085.pdb,S_257_000004.pdb,ens-3085.pdb,S_257_000004.pdb,-5.126
ens-3809.pdb,S_310_000105.pdb,ens-3809.pdb,S_310_000105.pdb,-21.647
ens-4347.pdb,S_305_000055.pdb,ens-4347.pdb,S_305_000055.pdb,-29.546
ens-2395.pdb,S_155_000021.pdb,ens-2395.pdb,S_155_000021.pdb,-16.231
ens-8456.pdb,S_088_000002.pdb,ens-8456.pdb,S_088_000002.pdb,-24.455
ens-9572.pdb,S_275_000057.pdb,ens-9572.pdb,S_275_000057.pdb,-12.208
ens-7634.pdb,S_306_000066.pdb,ens-7634.pdb,S_306_000066.pdb,-31.774
ens-3850.pdb,S_169_000021.pdb,ens-3850.pdb,S_169_000021.pdb,-27.367
ens-5085.pdb,S_110_000070.pdb,ens-5085.pdb,S_110_000070.pdb,-29.758
ens-1058.pdb,S_315_000123.pdb,ens-1058.pdb,S_315_000123.pdb,-16.369
ens-7734.pdb,S_174_000122.pdb,ens-7734.pdb,S_174_000122.pdb,-26.306
ens-2744.pdb,S_103_000107.pdb,ens-2744.pdb,S_103_000107.pdb,-21.488
ens-6530.pdb,S_289_000024.pdb,ens-6530.pdb,S_289_000024.pdb,-25.75
ens-7618.pdb,S_058_000005.pdb,ens-7618.pdb,S_058_000005.pdb,-11.951
ens-6787.pdb,S_377_000014.pdb,ens-6787.pdb,S_377_000014.pdb,-15.079
ens-5091.pdb,S_147_000030.pdb,ens-5091.pdb,S_147_000030.pdb,-16.777
ens-8093.pdb,S_320_000016.pdb,ens-8093.pdb,S_320_000016.pdb,-26.761
ens-4640.pdb,S_140_000105.pdb,ens-4640.pdb,S_140_000105.pdb,-31.6
ens-6553.pdb,S_176_000076.pdb,ens-6553.pdb,S_176_000076.pdb,-20.78
ens-6487.pdb,S_002_000068.pdb,ens-6487.pdb,S_002_000068.pdb,-26.743
ens-5040.pdb,S_091_000115.pdb,ens-5040.pdb,S_091_000115.pdb,-30.913
ens-4061.pdb,S_398_000075.pdb,ens-4061.pdb,S_398_000075.pdb,-0.678
ens-95.pdb,S_156_000043.pdb,ens-95.pdb,S_156_000043.pdb,-10.707
ens-7886.pdb,S_231_000023.pdb,ens-7886.pdb,S_231_000023.pdb,-24.763
ens-466.pdb,S_001_000031.pdb,ens-466.pdb,S_001_000031.pdb,-32.206
ens-8096.pdb,S_161_000061.pdb,ens-8096.pdb,S_161_000061.pdb,-21.109
ens-1631.pdb,S_337_000058.pdb,ens-1631.pdb,S_337_000058.pdb,-30.666
ens-5073.pdb,S_036_000061.pdb,ens-5073.pdb,S_036_000061.pdb,-19.221
ens-4804.pdb,S_384_000106.pdb,ens-4804.pdb,S_384_000106.pdb,-33.663
ens-3955.pdb,S_194_000029.pdb,ens-3955.pdb,S_194_000029.pdb,-28.29
ens-8048.pdb,S_269_000028.pdb,ens-8048.pdb,S_269_000028.pdb,-27.0
ens-5783.pdb,S_387_000050.pdb,ens-5783.pdb,S_387_000050.pdb,-30.199
ens-2302.pdb,S_354_000055.pdb,ens-2302.pdb,S_354_000055.pdb,-19.377
ens-8564.pdb,S_203_000043.pdb,ens-8564.pdb,S_203_000043.pdb,-22.214
ens-8966.pdb,S_223_000037.pdb,ens-8966.pdb,S_223_000037.pdb,-28.123
ens-6009.pdb,S_153_000069.pdb,ens-6009.pdb,S_153_000069.pdb,-29.738
ens-8529.pdb,S_024_000008.pdb,ens-8529.pdb,S_024_000008.pdb,-27.284
ens-8854.pdb,S_309_000116.pdb,ens-8854.pdb,S_309_000116.pdb,-22.602
ens-4276.pdb,S_327_000125.pdb,ens-4276.pdb,S_327_000125.pdb,-27.575
ens-6885.pdb,S_399_000085.pdb,ens-6885.pdb,S_399_000085.pdb,-15.658
ens-4492.pdb,S_270_000014.pdb,ens-4492.pdb,S_270_000014.pdb,-25.785
ens-4879.pdb,S_118_000080.pdb,ens-4879.pdb,S_118_000080.pdb,-26.446
ens-5315.pdb,S_290_000056.pdb,ens-5315.pdb,S_290_000056.pdb,-29.288
ens-6662.pdb,S_200_000060.pdb,ens-6662.pdb,S_200_000060.pdb,-25.206
ens-947.pdb,S_346_000032.pdb,ens-947.pdb,S_346_000032.pdb,-5.988
ens-167.pdb,S_391_000098.pdb,ens-167.pdb,S_391_000098.pdb,-25.856
ens-50.pdb,S_369_000006.pdb,ens-50.pdb,S_369_000006.pdb,-14.391
ens-8439.pdb,S_328_000062.pdb,ens-8439.pdb,S_328_000062.pdb,-17.893
ens-116.pdb,S_001_000035.pdb,ens-116.pdb,S_001_000035.pdb,-25.859
